ClientType,Cts,DimIp,DimIsp,DimCdndomain,DimCdnip,DimCoderatebps,DimHeartType,DimIsInBackground,DimLine,DimNetworktype,DimPlatform,DimStream,DimStreamUrl,DimVersion,FieldVideoBadQuality,InsertTs,LogTime,Systs,Minute,Innerreporttime,Innerfilepath,Day,Hour
sdk_video_bad_quality_ratio,1764727783,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764727791270,1764727783,1764727790,05,1764727792132930679,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727763,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.207,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=6343752f88278b3c5ff0c6f9bb90a9bb&wstime=692f9c18&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727773346,1764727763,1764727772,05,1764727774211543027,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727783,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.207,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=6343752f88278b3c5ff0c6f9bb90a9bb&wstime=692f9c18&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727794450,1764727783,1764727793,05,1764727795125253550,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727784,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=b760a63f10e483415f4558b7dfc45a80&wstime=692f8ebf&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764727792260,1764727784,1764727791,05,1764727792991995735,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727806,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764727804401,1764727806,1764727804,10,1764727804991131844,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727792,111.27.76.140,chinamobile.com,qn.flv.huya.com,2409:8c1c:300:1f::7,4000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=2355028458&uuid=2355028458&wssecret=7f53bb7606cf3339a89c7a810ee3da5a&wstime=692f9cc9&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=4000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.81,,1764727810351,1764727792,1764727809,10,1764727811213502218,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727791,14.144.160.32,chinatelecom.com.cn,221.7.192.66:23211,221.7.192.66,4000000,1,0,19,wifi,ipad,,http://221.7.192.66:23211/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=k2ka1ebdiggokx0y&ctype=huya_ipad&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1906392136&t=3&uid=1199533654237&uuid=1199533654237&wssecret=726f24b5681564bb53874503f8360d33&wstime=6930e317,5.1.4,0,1764727799647,1764727791,1764727798,05,1764727800503177695,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727798,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764727801279,1764727798,1764727800,10,1764727801501361190,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727770,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764727790256,1764727770,1764727789,05,1764727790492194175,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727785,171.213.250.225,chinatelecom.com.cn,qn.flv.huya.com,103.220.65.233,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1622265344&uuid=1622265344&wssecret=5bc787e3b924f0362d095a0208fbcdf1&wstime=692f9abe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,8.3.0,0,1764727798134,1764727785,1764727797,05,1764727798986414942,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727804,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=b760a63f10e483415f4558b7dfc45a80&wstime=692f8ebf&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764727812653,1764727804,1764727811,10,1764727813492121726,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727809,120.239.78.91,chinamobile.com,120.241.228.79:23880,120.241.228.79,4000000,1,,19,wifi,adr,,http://120.241.228.79:23880/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=-kyrmrcdc3ofkn0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1618447821&t=2&uid=2225881629&uuid=2225881629&wssecret=e5b8b42ea95d726f632b171c8e951ca4&wstime=6930ed0c&t=2&hxtype=0,7.21.2,0,1764727813876,1764727809,1764727813,10,1764727814205883720,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727773,111.27.76.140,chinamobile.com,qn.flv.huya.com,2409:8c1c:300:1f::7,4000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=2355028458&uuid=2355028458&wssecret=7f53bb7606cf3339a89c7a810ee3da5a&wstime=692f9cc9&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=4000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.81,,1764727790248,1764727773,1764727789,05,1764727791129336355,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727806,101.206.129.242,chinaunicom.com,qn.flv.huya.com,,4000000,2,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=ca842f23719ccf92fc61510eb5f0f2cf&wstime=692f9d20&seqid=3044244336558&ctype=huya_webh5&ver=1&fs=bgct&ratio=4000&dmod=mseh-8&sdkpcdn=1_1&u=1276156095209&t=100&sv=2511190158&sdk_sid=1764727798497&a_block=0,2511201047,,1764727804706,1764727806,1764727803,10,1764727805502330348,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727789,120.239.78.91,chinamobile.com,120.241.228.79:23880,120.241.228.79,4000000,1,,19,wifi,adr,,http://120.241.228.79:23880/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=-kyrmrcdc3ofkn0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1618447821&t=2&uid=2225881629&uuid=2225881629&wssecret=e5b8b42ea95d726f632b171c8e951ca4&wstime=6930ed0c&t=2&hxtype=0,7.21.2,0,1764727794323,1764727789,1764727793,05,1764727794992740904,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727759,112.26.226.154,chinamobile.com,qn.flv.huya.com,223.111.129.153,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1037296046&uuid=1037296046&wssecret=bb01e97e348d942921567875af0cad52&wstime=692f9c5b&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,0,1764727809347,1764727759,1764727809,10,1764727810212019022,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727779,112.26.226.154,chinamobile.com,qn.flv.huya.com,223.111.129.153,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1037296046&uuid=1037296046&wssecret=bb01e97e348d942921567875af0cad52&wstime=692f9c5b&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,0,1764727809347,1764727779,1764727809,10,1764727810212019022,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727799,112.26.226.154,chinamobile.com,qn.flv.huya.com,223.111.129.153,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1037296046&uuid=1037296046&wssecret=bb01e97e348d942921567875af0cad52&wstime=692f9c5b&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,0,1764727809347,1764727799,1764727809,10,1764727810212019022,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727803,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764727809657,1764727803,1764727809,10,1764727810212019022,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727790,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764727810186,1764727790,1764727809,10,1764727810212019022,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727774,180.140.72.146,chinatelecom.com.cn,qn.flv.huya.com,125.94.43.143,4000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=9322825&uuid=9322825&wssecret=8f59a2e3ac35b8618b9d970cf6773e3d&wstime=6930ebac&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw==&ctype=huya_adr&fs=bgct&ratio=4000&t=2&hxtype=0,8.7.2,0,1764727797347,1764727774,1764727797,05,1764727798224177381,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727756,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727807249,1764727756,1764727807,10,1764727808129319596,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727776,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727807249,1764727776,1764727807,10,1764727808129319596,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727797,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727807249,1764727797,1764727807,10,1764727808129319596,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727794,180.140.72.146,chinatelecom.com.cn,qn.flv.huya.com,125.94.43.143,4000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=9322825&uuid=9322825&wssecret=8f59a2e3ac35b8618b9d970cf6773e3d&wstime=6930ebac&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw==&ctype=huya_adr&fs=bgct&ratio=4000&t=2&hxtype=0,8.7.2,0,1764727817351,1764727794,1764727816,10,1764727817993429862,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727805,171.213.250.225,chinatelecom.com.cn,qn.flv.huya.com,103.220.65.233,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1622265344&uuid=1622265344&wssecret=5bc787e3b924f0362d095a0208fbcdf1&wstime=692f9abe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,8.3.0,0,1764727818468,1764727805,1764727817,10,1764727819129813208,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727814,218.88.197.157,chinatelecom.com.cn,117.175.31.118:23830,117.175.31.118,4000000,1,,19,0,pc_exe,,http://117.175.31.118:23830/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=r38nnnpe55qxkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=2_5&seqid=1577494816&startpts=4255032&t=0&u=671886221&uid=2368212011&ver=1&wssecret=e692b448d7eff95456689255cfc11324&wstime=692f9d0d,7050007,100,1764727819450,1764727814,1764727818,10,1764727819502846287,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727826,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764727824148,1764727826,1764727823,10,1764727824992864707,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727803,112.10.221.184,chinamobile.com,http://qn.flv.huya.com,117.149.247.214,8000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=328fea75e133314e8546f9a982170345&wstime=692f97fe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gctex,3020006,0,1764727803134,1764727803,1764727802,10,1764727803499877488,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727788,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,1,,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=ipyumrupephdkn0y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=2755733611&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=af05abe52a2eeb5f51b41af65306696f&wstime=692f9b48,12.6.62,,1764727799336,1764727788,1764727798,05,1764727799993283709,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727803,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.207,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=6343752f88278b3c5ff0c6f9bb90a9bb&wstime=692f9c18&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727813251,1764727803,1764727812,10,1764727814129285027,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727823,112.10.221.184,chinamobile.com,http://qn.flv.huya.com,117.149.247.214,8000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=328fea75e133314e8546f9a982170345&wstime=692f97fe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gctex,3020006,0,1764727822877,1764727823,1764727822,10,1764727823499179963,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727811,14.144.160.32,chinatelecom.com.cn,221.7.192.66:23211,221.7.192.66,4000000,1,0,19,wifi,ipad,,http://221.7.192.66:23211/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=k2ka1ebdiggokx0y&ctype=huya_ipad&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1906392136&t=3&uid=1199533654237&uuid=1199533654237&wssecret=726f24b5681564bb53874503f8360d33&wstime=6930e317,5.1.4,0,1764727819620,1764727811,1764727819,10,1764727820125935755,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/d2bffed3-fd3e-4806-92e8-919cbf88ada3.zstd.parquet,20251203,10
